fea_country,fea_customer_id,fea_revenue_min,fea_revenue_max,fea_revenue_sum,fea_revenue_avg,fea_revenue_count,fea_invoice_date_min,fea_invoice_date_max,fea_invoice_date_purchase_duration,fea_invoice_date_purchase_frequency
United Kingdom,17462.0,212.28000000000003,463.41,675.69,337.845,2.0,2011-02-28 17:01:00,2011-10-10 13:56:00,223,111.5
United Kingdom,17463.0,198.31,691.46,1875.86,375.17199999999997,5.0,2011-01-30 15:48:00,2011-11-23 13:40:00,296,59.2
United Kingdom,17466.0,302.87,460.4100000000001,763.2800000000001,381.64000000000004,2.0,2011-09-22 09:16:00,2011-11-29 13:15:00,68,34.0
United Kingdom,17468.0,30.0,107.0,137.0,68.5,2.0,2011-11-25 12:52:00,2011-11-29 15:33:00,4,2.0
United Kingdom,17469.0,304.20000000000005,441.8,1870.9700000000003,374.1940000000001,5.0,2011-05-07 10:21:00,2011-11-23 13:15:00,200,40.0
United Kingdom,17470.0,140.57999999999998,308.59999999999997,1125.07,225.01399999999998,5.0,2010-07-12 09:57:00,2011-10-26 12:42:00,471,94.2
United Kingdom,17472.0,189.55999999999995,259.27,697.54,232.51333333333332,3.0,2011-01-06 14:57:00,2011-02-24 18:26:00,49,16.333333333333332
United Kingdom,17481.0,172.40000000000003,417.56000000000006,1255.5900000000001,313.89750000000004,4.0,2011-03-11 16:37:00,2011-11-24 09:06:00,257,64.25
United Kingdom,17483.0,119.64000000000001,155.10000000000002,414.04,138.01333333333335,3.0,2011-05-10 13:10:00,2011-09-06 19:40:00,119,39.666666666666664
United Kingdom,17490.0,40.4,488.4,2092.32,298.90285714285716,7.0,2011-06-10 17:52:00,2011-09-27 11:52:00,108,15.428571428571429
United Kingdom,17491.0,135.0,556.9399999999999,3558.87,355.88700000000006,10.0,2010-07-12 12:18:00,2011-11-25 13:10:00,501,50.1
United Kingdom,17495.0,154.97000000000003,342.59000000000003,497.56000000000006,248.78000000000003,2.0,2011-01-11 12:06:00,2011-02-12 12:08:00,32,16.0
United Kingdom,17500.0,288.0,510.0,1138.0,379.3333333333333,3.0,2011-10-11 09:08:00,2011-11-22 14:25:00,42,14.0
United Kingdom,17502.0,30.0,300.50000000000006,689.1000000000001,172.27500000000003,4.0,2011-10-11 16:39:00,2011-11-30 13:13:00,49,12.25
United Kingdom,17503.0,218.53000000000006,340.43,558.96,279.48,2.0,2011-01-11 11:12:00,2011-07-12 09:18:00,181,90.5
United Kingdom,17504.0,9.9,859.0100000000003,2997.03,333.0033333333334,9.0,2011-01-21 11:09:00,2011-06-05 10:34:00,134,14.88888888888889
United Kingdom,17505.0,486.99,658.8500000000001,1145.8400000000001,572.9200000000001,2.0,2011-01-07 12:50:00,2011-05-18 09:01:00,130,65.0
United Kingdom,17507.0,265.02,340.5599999999999,605.5799999999999,302.78999999999996,2.0,2011-03-02 18:08:00,2011-03-23 11:48:00,20,10.0
United Kingdom,17509.0,313.5599999999999,898.1400000000001,6083.640000000001,760.4550000000002,8.0,2011-07-10 13:14:00,2011-10-13 10:26:00,94,11.75
United Kingdom,17511.0,31.0,7059.54,89617.71999999999,2987.257333333333,30.0,2010-01-12 10:19:00,2011-11-23 10:31:00,680,22.666666666666668
United Kingdom,17512.0,77.5,581.41,2924.99,292.49899999999997,10.0,2011-02-16 09:03:00,2011-11-11 12:11:00,268,26.8
United Kingdom,17515.0,67.64999999999999,231.48,639.02,159.755,4.0,2011-01-25 14:33:00,2011-08-11 14:04:00,197,49.25
United Kingdom,17516.0,6.6,318.0300000000001,611.2400000000001,152.81000000000003,4.0,2011-02-27 12:41:00,2011-11-24 16:51:00,270,67.5
United Kingdom,17519.0,200.5,356.02000000000004,1844.02,307.33666666666664,6.0,2010-06-12 15:18:00,2011-11-22 16:43:00,528,88.0
United Kingdom,17521.0,159.55999999999997,338.18999999999994,723.2099999999999,241.06999999999996,3.0,2011-05-10 13:42:00,2011-10-11 11:22:00,153,51.0
United Kingdom,17522.0,100.97999999999999,539.12,1070.71,214.142,5.0,2011-05-05 16:31:00,2011-09-06 14:23:00,123,24.6
United Kingdom,17523.0,60.48,277.98,652.74,163.185,4.0,2011-11-20 13:40:00,2011-11-28 13:20:00,7,1.75
United Kingdom,17526.0,11.8,634.1999999999999,1195.9,298.975,4.0,2010-09-12 12:20:00,2011-05-12 11:05:00,241,60.25
United Kingdom,17527.0,151.15,314.51,939.3699999999999,234.84249999999997,4.0,2011-05-05 13:43:00,2011-10-17 12:32:00,164,41.0
United Kingdom,17528.0,200.5,779.3599999999998,3161.1400000000003,451.5914285714286,7.0,2011-08-12 13:27:00,2011-11-22 10:21:00,101,14.428571428571429
United Kingdom,17530.0,15.0,428.1599999999998,2367.1199999999994,236.7119999999999,10.0,2010-09-12 20:01:00,2011-11-23 17:32:00,436,43.6
United Kingdom,17537.0,266.92,620.7500000000005,887.6700000000005,443.83500000000026,2.0,2011-09-02 13:37:00,2011-10-11 10:56:00,38,19.0
United Kingdom,17540.0,268.80000000000007,310.1,578.9000000000001,289.45000000000005,2.0,2011-01-27 14:35:00,2011-11-15 11:56:00,291,145.5
United Kingdom,17549.0,28.2,120.66,148.85999999999999,74.42999999999999,2.0,2011-10-19 10:05:00,2011-11-16 09:59:00,27,13.5
United Kingdom,17550.0,10.5,156.22,267.15999999999997,89.05333333333333,3.0,2011-05-26 14:01:00,2011-10-04 15:19:00,131,43.666666666666664
United Kingdom,17552.0,16.5,615.3900000000001,930.4100000000001,232.60250000000002,4.0,2010-02-12 18:45:00,2011-10-10 17:00:00,604,151.0
United Kingdom,17554.0,210.14000000000001,772.43,1952.45,390.49,5.0,2011-07-14 20:01:00,2011-11-23 08:42:00,131,26.2
United Kingdom,17555.0,195.44999999999996,284.86,480.30999999999995,240.15499999999997,2.0,2011-09-01 12:31:00,2011-11-20 12:22:00,79,39.5
United Kingdom,17557.0,102.30000000000001,288.36,541.46,180.48666666666668,3.0,2011-09-19 14:23:00,2011-11-25 12:57:00,66,22.0
United Kingdom,17560.0,0.0,323.95,854.9499999999999,170.98999999999998,5.0,2011-02-02 11:14:00,2011-10-02 13:08:00,242,48.4
United Kingdom,17562.0,103.8,300.1000000000001,1122.38,160.34,7.0,2011-06-07 10:59:00,2011-11-25 14:21:00,171,24.428571428571427
United Kingdom,17564.0,119.11999999999999,210.55,454.01000000000005,151.33666666666667,3.0,2011-09-20 14:00:00,2011-11-15 13:27:00,55,18.333333333333332
United Kingdom,17566.0,394.82000000000005,474.9499999999999,869.77,434.885,2.0,2011-01-12 19:54:00,2011-11-14 13:42:00,305,152.5
United Kingdom,17567.0,395.79,988.0300000000002,4331.4800000000005,541.4350000000001,8.0,2010-02-12 15:18:00,2011-10-13 12:52:00,607,75.875
United Kingdom,17571.0,75.6,866.1199999999999,1425.6699999999998,356.41749999999996,4.0,2011-02-14 15:15:00,2011-10-20 15:57:00,248,62.0
United Kingdom,17572.0,30.750000000000007,81.4,226.75000000000006,56.687500000000014,4.0,2010-01-12 12:51:00,2011-09-29 17:53:00,625,156.25
United Kingdom,17573.0,7.5,198.39000000000001,380.6,126.86666666666667,3.0,2011-07-09 10:36:00,2011-10-11 13:01:00,94,31.333333333333332
United Kingdom,17576.0,15.0,385.75,2964.4300000000003,174.37823529411767,17.0,2010-09-12 16:57:00,2011-10-18 17:04:00,401,23.58823529411765
United Kingdom,17579.0,106.45000000000002,178.04,448.9,149.63333333333333,3.0,2011-05-12 12:28:00,2011-07-25 09:50:00,73,24.333333333333332
United Kingdom,17580.0,46.85,121.17000000000003,215.72000000000003,71.90666666666668,3.0,2010-12-16 15:27:00,2011-01-31 14:07:00,45,15.0
United Kingdom,17581.0,29.88,1351.2199999999998,11025.24,441.0096,25.0,2010-02-12 14:47:00,2011-10-05 13:40:00,599,23.96
United Kingdom,17584.0,492.84999999999997,749.4499999999999,1242.3,621.15,2.0,2011-02-12 17:12:00,2011-04-08 14:12:00,54,27.0
United Kingdom,17585.0,103.72000000000001,417.81000000000006,1116.68,279.17,4.0,2011-03-21 16:32:00,2011-08-22 13:30:00,153,38.25
United Kingdom,17588.0,305.04,537.96,1240.2,413.40000000000003,3.0,2011-04-21 10:31:00,2011-08-31 13:37:00,132,44.0
United Kingdom,17589.0,561.1000000000001,631.6500000000001,2404.17,601.0425,4.0,2011-04-13 13:47:00,2011-11-07 17:07:00,208,52.0
United Kingdom,17590.0,320.93000000000006,797.7099999999996,1468.0199999999995,489.33999999999986,3.0,2011-07-12 12:55:00,2011-11-22 16:06:00,133,44.333333333333336
United Kingdom,17591.0,151.67999999999998,455.82000000000016,2203.6700000000005,314.81000000000006,7.0,2010-07-12 15:39:00,2011-09-27 13:42:00,441,63.0
United Kingdom,17593.0,662.8999999999999,985.6200000000001,3923.8599999999997,784.7719999999999,5.0,2010-12-22 10:29:00,2011-09-09 09:52:00,260,52.0
United Kingdom,17594.0,315.0,678.1800000000001,993.1800000000001,496.59000000000003,2.0,2011-03-30 10:32:00,2011-09-15 16:34:00,169,84.5
United Kingdom,17595.0,155.79999999999998,230.88999999999996,386.68999999999994,193.34499999999997,2.0,2011-02-11 16:19:00,2011-11-27 16:08:00,288,144.0
United Kingdom,17596.0,164.07999999999998,610.36,2806.6899999999996,400.95571428571424,7.0,2010-06-12 12:34:00,2011-11-16 14:11:00,522,74.57142857142857
United Kingdom,17602.0,142.50000000000003,1224.6399999999999,5054.42,842.4033333333333,6.0,2011-01-19 16:19:00,2011-11-16 15:58:00,300,50.0
United Kingdom,17604.0,136.24,173.12,309.36,154.68,2.0,2011-01-31 15:09:00,2011-06-05 13:43:00,124,62.0
United Kingdom,17609.0,29.970000000000002,423.59999999999985,1105.78,221.156,5.0,2011-01-16 16:23:00,2011-10-30 12:28:00,286,57.2
United Kingdom,17611.0,114.88000000000001,487.58,3961.12,264.07466666666664,15.0,2010-12-13 13:52:00,2011-11-04 14:11:00,326,21.733333333333334
United Kingdom,17612.0,305.46000000000004,366.31,2048.45,341.4083333333333,6.0,2011-02-15 10:40:00,2011-10-17 14:59:00,244,40.666666666666664
United Kingdom,17613.0,7.800000000000002,789.8399999999999,4544.55,324.6107142857143,14.0,2011-01-04 09:06:00,2011-11-17 10:51:00,317,22.642857142857142
United Kingdom,17615.0,57.3,153.75000000000006,329.6000000000001,109.86666666666669,3.0,2011-01-05 15:33:00,2011-05-20 08:30:00,134,44.666666666666664
United Kingdom,17616.0,81.6,326.4,571.2,190.4,3.0,2010-07-12 10:04:00,2011-06-19 10:11:00,342,114.0
United Kingdom,17618.0,278.98,346.49999999999994,930.28,310.0933333333333,3.0,2010-12-12 16:05:00,2011-05-04 13:07:00,142,47.333333333333336
United Kingdom,17621.0,239.40000000000003,662.3800000000001,1379.9000000000003,459.96666666666675,3.0,2010-12-20 13:31:00,2011-11-18 17:11:00,333,111.0
United Kingdom,17624.0,400.3,443.18000000000006,843.48,421.74,2.0,2011-05-05 17:59:00,2011-11-25 10:52:00,203,101.5
United Kingdom,17625.0,381.92000000000013,685.0999999999998,2020.3999999999996,505.0999999999999,4.0,2011-03-27 12:21:00,2011-11-21 13:36:00,239,59.75
United Kingdom,17629.0,82.5,593.79,1814.12,226.765,8.0,2010-12-15 09:58:00,2011-11-21 17:04:00,341,42.625
United Kingdom,17630.0,168.10000000000002,335.49999999999994,503.59999999999997,251.79999999999998,2.0,2011-04-21 14:03:00,2011-06-23 11:58:00,62,31.0
United Kingdom,17631.0,111.83,302.55,528.33,176.11,3.0,2011-04-21 13:22:00,2011-08-12 09:47:00,112,37.333333333333336
United Kingdom,17633.0,315.72,355.89,1324.8400000000001,331.21000000000004,4.0,2011-08-11 13:25:00,2011-11-08 15:43:00,89,22.25
United Kingdom,17634.0,105.99000000000004,785.6500000000005,2358.5900000000006,262.0655555555556,9.0,2011-03-11 13:09:00,2011-11-05 08:34:00,238,26.444444444444443
United Kingdom,17637.0,208.11,338.94999999999993,547.06,273.53,2.0,2011-08-11 12:51:00,2011-08-16 13:25:00,5,2.5
United Kingdom,17644.0,32.55,507.04000000000013,2895.6400000000003,263.24,11.0,2011-03-11 15:01:00,2011-11-08 14:53:00,241,21.90909090909091
United Kingdom,17646.0,251.00000000000003,411.54,1008.3900000000001,336.13000000000005,3.0,2010-09-12 14:28:00,2011-04-05 13:17:00,204,68.0
United Kingdom,17648.0,49.5,690.11,1797.5,449.375,4.0,2011-04-04 10:29:00,2011-10-10 09:41:00,188,47.0
United Kingdom,17651.0,65.4,915.4900000000005,3945.0,394.5,10.0,2011-06-10 16:17:00,2011-11-28 10:29:00,170,17.0
United Kingdom,17652.0,165.32000000000005,811.36,4867.72,405.6433333333334,12.0,2011-02-06 12:08:00,2011-11-14 12:55:00,281,23.416666666666668
United Kingdom,17653.0,163.23999999999998,569.8200000000002,1207.56,301.89,4.0,2011-01-09 12:17:00,2011-11-08 15:24:00,303,75.75
United Kingdom,17655.0,287.87000000000006,676.1,2638.9400000000005,376.9914285714286,7.0,2010-08-12 16:45:00,2011-11-29 11:34:00,473,67.57142857142857
United Kingdom,17656.0,267.15000000000003,614.64,1542.29,385.5725,4.0,2011-03-08 10:45:00,2011-09-27 13:04:00,203,50.75
United Kingdom,17659.0,14.85,599.7800000000001,2999.4600000000005,249.95500000000004,12.0,2010-02-12 16:46:00,2011-11-22 13:29:00,647,53.916666666666664
United Kingdom,17663.0,188.87000000000003,371.39000000000004,1802.9100000000003,257.5585714285715,7.0,2011-02-11 10:44:00,2011-11-14 08:56:00,275,39.285714285714285
United Kingdom,17664.0,278.45,326.19000000000005,604.6400000000001,302.32000000000005,2.0,2011-11-05 14:17:00,2011-11-21 11:29:00,15,7.5
United Kingdom,17666.0,319.08000000000004,409.0799999999999,728.16,364.08,2.0,2011-05-10 11:06:00,2011-06-12 09:06:00,32,16.0
United Kingdom,17667.0,304.50000000000006,928.05,1626.8899999999999,542.2966666666666,3.0,2011-01-07 09:47:00,2011-04-10 14:32:00,93,31.0
United Kingdom,17668.0,161.85,185.9,347.75,173.875,2.0,2011-01-11 14:45:00,2011-08-12 13:25:00,212,106.0
United Kingdom,17669.0,212.0,761.5000000000001,3406.72,486.6742857142857,7.0,2011-04-04 10:11:00,2011-10-28 08:53:00,206,29.428571428571427
United Kingdom,17671.0,311.82,474.16,1180.16,393.3866666666667,3.0,2010-09-12 14:27:00,2011-11-24 12:21:00,437,145.66666666666666
United Kingdom,17672.0,1177.8400000000001,2000.3300000000004,3178.1700000000005,1589.0850000000003,2.0,2011-03-02 13:29:00,2011-10-20 14:18:00,232,116.0
United Kingdom,17673.0,112.47000000000001,402.42000000000013,1594.97,265.8283333333333,6.0,2011-01-23 15:16:00,2011-08-12 12:50:00,200,33.333333333333336
United Kingdom,17674.0,250.38000000000002,300.66,551.0400000000001,275.52000000000004,2.0,2010-06-12 10:20:00,2011-09-26 13:35:00,471,235.5
United Kingdom,17675.0,25.200000000000006,1532.7600000000002,19846.980000000003,661.5660000000001,30.0,2010-07-12 13:22:00,2011-11-21 08:31:00,496,16.533333333333335
United Kingdom,17676.0,16.5,347.6,1078.44,215.68800000000002,5.0,2010-08-12 13:49:00,2011-08-22 14:23:00,375,75.0
United Kingdom,17677.0,16.95,1798.33,16345.380000000003,544.8460000000001,30.0,2010-06-12 08:42:00,2011-11-11 12:53:00,517,17.233333333333334
United Kingdom,17679.0,348.90999999999997,1643.2000000000005,1992.1100000000006,996.0550000000003,2.0,2011-09-15 10:35:00,2011-10-18 07:43:00,32,16.0
United Kingdom,17682.0,350.12,574.9800000000001,2474.33,412.3883333333333,6.0,2010-06-12 13:35:00,2011-11-29 15:59:00,535,89.16666666666667
United Kingdom,17685.0,10.5,452.52,1905.12,317.52,6.0,2010-02-12 14:42:00,2011-11-23 11:36:00,648,108.0
United Kingdom,17686.0,12.64,1592.6100000000001,5739.46,819.9228571428572,7.0,2011-02-12 15:39:00,2011-11-08 11:44:00,268,38.285714285714285
United Kingdom,17690.0,71.4,882.7499999999999,4726.8,315.12,15.0,2010-01-12 16:15:00,2011-10-25 12:29:00,650,43.333333333333336
United Kingdom,17691.0,142.50000000000003,147.9,290.40000000000003,145.20000000000002,2.0,2010-06-12 11:10:00,2010-12-16 17:20:00,187,93.5
United Kingdom,17692.0,110.7,343.26000000000005,740.94,185.235,4.0,2010-12-15 13:37:00,2011-07-02 12:22:00,198,49.5
United Kingdom,17695.0,353.59999999999997,411.74,765.3399999999999,382.66999999999996,2.0,2011-06-21 12:35:00,2011-07-31 10:40:00,39,19.5
United Kingdom,17696.0,17.700000000000006,402.08,2285.71,285.71375000000006,8.0,2010-10-12 09:51:00,2011-08-23 13:59:00,315,39.375
United Kingdom,17700.0,522.96,852.8100000000001,2534.64,633.66,4.0,2011-03-03 16:34:00,2011-11-23 11:51:00,264,66.0
United Kingdom,17702.0,335.33,563.6399999999999,1824.37,456.0925,4.0,2011-05-17 16:23:00,2011-09-11 16:03:00,116,29.0
United Kingdom,17703.0,229.14,307.78000000000003,798.74,266.24666666666667,3.0,2011-04-11 15:51:00,2011-08-22 15:05:00,132,44.0
United Kingdom,17704.0,387.29,497.90000000000003,885.19,442.595,2.0,2011-04-14 09:28:00,2011-06-24 09:40:00,71,35.5
United Kingdom,17705.0,107.0,413.6,1823.52,202.61333333333334,9.0,2011-03-23 08:22:00,2011-11-02 10:57:00,224,24.88888888888889
United Kingdom,17706.0,20.04,2662.1699999999996,10504.49,617.9111764705882,17.0,2010-08-12 11:02:00,2011-10-26 13:31:00,440,25.88235294117647
United Kingdom,17707.0,68.7,83.7,152.4,76.2,2.0,2011-07-01 13:30:00,2011-07-06 15:03:00,5,2.5
United Kingdom,17708.0,106.85000000000001,156.48,263.33,131.665,2.0,2011-01-19 10:09:00,2011-05-06 10:12:00,107,53.5
United Kingdom,17711.0,164.57000000000002,220.5300000000001,385.10000000000014,192.55000000000007,2.0,2011-02-23 11:32:00,2011-11-29 11:40:00,279,139.5
United Kingdom,17716.0,25.200000000000006,1175.3200000000002,5655.990000000001,514.1809090909092,11.0,2011-03-17 10:38:00,2011-11-17 12:00:00,245,22.272727272727273
United Kingdom,17719.0,233.51,658.38,5093.85,363.8464285714286,14.0,2011-02-06 15:48:00,2011-09-25 12:22:00,230,16.428571428571427
United Kingdom,17720.0,102.0,430.37999999999994,1195.9399999999998,298.98499999999996,4.0,2010-07-12 10:43:00,2011-11-13 15:04:00,489,122.25
United Kingdom,17722.0,323.15999999999997,910.1400000000003,2424.04,606.01,4.0,2010-08-12 12:41:00,2011-04-09 15:22:00,240,60.0
United Kingdom,17723.0,331.80000000000007,830.0000000000001,3276.4,546.0666666666667,6.0,2011-01-06 16:23:00,2011-09-05 14:44:00,241,40.166666666666664
United Kingdom,17724.0,241.20000000000002,418.70000000000005,1033.0,344.3333333333333,3.0,2011-07-24 13:26:00,2011-09-29 15:26:00,67,22.333333333333332
United Kingdom,17725.0,278.66999999999996,337.71,3439.0800000000004,312.64363636363635,11.0,2011-03-17 19:47:00,2011-11-23 16:34:00,250,22.727272727272727
United Kingdom,17728.0,345.03000000000003,1943.1300000000015,2876.0100000000016,958.6700000000005,3.0,2011-05-10 08:17:00,2011-09-14 11:39:00,127,42.333333333333336
United Kingdom,17730.0,311.48,662.7,5298.4800000000005,407.5753846153847,13.0,2011-01-17 14:49:00,2011-11-11 11:02:00,297,22.846153846153847
United Kingdom,17731.0,276.37,352.91,1240.1100000000001,310.02750000000003,4.0,2011-03-08 13:39:00,2011-09-21 15:02:00,197,49.25
United Kingdom,17733.0,216.95000000000002,475.24,692.19,346.095,2.0,2011-01-11 08:16:00,2011-03-23 09:54:00,71,35.5
United Kingdom,17734.0,112.98,427.2300000000001,700.63,233.54333333333332,3.0,2011-04-20 10:04:00,2011-10-17 12:33:00,180,60.0
United Kingdom,17735.0,228.29999999999998,954.0000000000002,13110.02,690.001052631579,19.0,2010-07-12 10:32:00,2011-08-23 13:50:00,407,21.42105263157895
United Kingdom,17736.0,30.0,307.4899999999999,377.4399999999999,125.81333333333329,3.0,2011-08-18 14:33:00,2011-11-30 15:36:00,104,34.666666666666664
United Kingdom,17738.0,205.95000000000002,779.9199999999998,1879.0499999999997,469.76249999999993,4.0,2011-02-03 16:26:00,2011-11-20 15:05:00,289,72.25
United Kingdom,17739.0,322.53000000000003,542.16,2791.350000000001,398.76428571428585,7.0,2010-12-14 14:26:00,2011-11-28 09:12:00,348,49.714285714285715
United Kingdom,17742.0,52.54,302.5700000000001,355.1100000000001,177.55500000000006,2.0,2011-08-18 15:28:00,2011-11-01 10:04:00,74,37.0
United Kingdom,17744.0,280.56,730.38,2322.4,387.06666666666666,6.0,2010-12-16 14:17:00,2011-11-14 09:05:00,332,55.333333333333336
United Kingdom,17749.0,305.51,369.01,674.52,337.26,2.0,2011-03-28 13:39:00,2011-06-14 15:45:00,78,39.0
United Kingdom,17750.0,103.24,305.61000000000007,1710.45,190.05,9.0,2011-01-09 17:09:00,2011-10-14 15:59:00,277,30.77777777777778
United Kingdom,17754.0,191.63000000000002,523.46,1664.65,332.93,5.0,2011-02-11 12:37:00,2011-09-12 11:20:00,212,42.4
United Kingdom,17757.0,115.35,365.33,5593.390000000001,186.44633333333337,30.0,2010-02-12 17:17:00,2011-11-25 17:27:00,651,21.7
United Kingdom,17758.0,10.5,673.2100000000003,3408.2000000000007,426.0250000000001,8.0,2011-03-04 15:22:00,2011-11-20 14:45:00,260,32.5
United Kingdom,17759.0,21.95,652.81,819.9599999999999,273.32,3.0,2011-06-23 13:35:00,2011-11-22 16:02:00,152,50.666666666666664
United Kingdom,17760.0,115.05000000000001,172.54,287.59000000000003,143.79500000000002,2.0,2010-01-12 15:08:00,2011-11-18 10:56:00,674,337.0
United Kingdom,17765.0,109.33000000000001,137.05000000000004,367.6300000000001,122.54333333333336,3.0,2011-03-28 11:58:00,2011-05-13 12:34:00,46,15.333333333333334
United Kingdom,17768.0,385.83,893.6200000000002,2081.9,693.9666666666667,3.0,2011-01-12 13:22:00,2011-06-26 13:46:00,165,55.0
United Kingdom,17769.0,6.24,707.81,3957.43,395.743,10.0,2011-01-23 11:15:00,2011-11-27 11:18:00,308,30.8
United Kingdom,17770.0,52.900000000000006,603.1699999999998,1143.27,228.654,5.0,2011-02-03 13:35:00,2011-11-05 12:48:00,274,54.8
United Kingdom,17771.0,115.80000000000001,130.01,245.81,122.905,2.0,2011-01-20 14:13:00,2011-10-14 11:43:00,266,133.0
United Kingdom,17774.0,219.99000000000004,383.20000000000005,1213.7300000000002,303.43250000000006,4.0,2011-04-04 12:55:00,2011-07-17 12:32:00,103,25.75
United Kingdom,17777.0,189.80000000000004,242.85000000000002,647.5600000000001,215.85333333333335,3.0,2011-08-31 14:35:00,2011-11-15 12:02:00,75,25.0
United Kingdom,17779.0,158.16999999999996,323.09000000000003,650.32,216.77333333333334,3.0,2011-07-19 12:19:00,2011-11-18 14:15:00,122,40.666666666666664
United Kingdom,17781.0,86.02,102.0,188.01999999999998,94.00999999999999,2.0,2011-03-07 16:00:00,2011-03-31 19:54:00,24,12.0
United Kingdom,17783.0,112.41,171.06000000000006,283.47,141.735,2.0,2011-06-04 10:07:00,2011-09-28 16:07:00,116,58.0
United Kingdom,17786.0,103.35000000000002,163.49999999999997,266.85,133.425,2.0,2011-01-26 14:35:00,2011-09-15 12:51:00,231,115.5
United Kingdom,17787.0,149.01999999999998,736.2800000000001,1817.5400000000002,454.38500000000005,4.0,2010-03-12 13:43:00,2011-10-07 11:24:00,573,143.25
United Kingdom,17788.0,16.7,1101.2,1117.9,558.95,2.0,2011-02-08 10:38:00,2011-09-27 10:09:00,230,115.0
United Kingdom,17790.0,0.95,327.28000000000003,1851.2300000000002,142.40230769230772,13.0,2010-10-12 10:47:00,2011-11-13 11:30:00,397,30.53846153846154
United Kingdom,17795.0,155.69,187.14000000000007,342.83000000000004,171.41500000000002,2.0,2011-03-20 12:02:00,2011-06-13 12:36:00,85,42.5
United Kingdom,17796.0,75.9,274.3500000000001,690.0000000000001,172.50000000000003,4.0,2010-05-12 12:23:00,2011-10-30 15:38:00,536,134.0
United Kingdom,17797.0,54.57,453.45000000000005,780.4300000000002,260.1433333333334,3.0,2011-10-06 11:29:00,2011-11-17 13:21:00,42,14.0
United Kingdom,17799.0,6.35,614.3799999999999,3039.1699999999996,303.917,10.0,2010-12-13 13:10:00,2011-11-17 15:16:00,339,33.9
United Kingdom,17800.0,103.65,169.8,1187.2099999999998,131.91222222222223,9.0,2011-01-07 10:58:00,2011-11-03 14:06:00,300,33.333333333333336
United Kingdom,17802.0,100.19999999999999,652.6200000000003,752.8200000000004,376.4100000000002,2.0,2010-02-12 13:44:00,2011-09-18 14:56:00,583,291.5
United Kingdom,17809.0,34.8,1835.5999999999997,5411.910000000001,450.9925,12.0,2010-01-12 09:41:00,2011-11-23 12:59:00,680,56.666666666666664
United Kingdom,17811.0,103.7,1242.9499999999994,7416.67,206.0186111111111,36.0,2011-01-03 11:36:00,2011-11-28 14:26:00,329,9.13888888888889
United Kingdom,17812.0,43.470000000000006,265.55999999999995,699.81,174.9525,4.0,2010-06-12 15:27:00,2011-11-27 11:47:00,532,133.0
United Kingdom,17813.0,2.49,974.38,1698.07,339.614,5.0,2011-01-11 15:26:00,2011-11-25 16:13:00,318,63.6
United Kingdom,17816.0,5.1,16.209999999999997,36.559999999999995,9.139999999999999,4.0,2010-09-12 14:10:00,2011-05-10 14:16:00,240,60.0
United Kingdom,17817.0,74.7,195.0,387.67999999999995,129.22666666666666,3.0,2011-05-12 14:39:00,2011-07-03 17:42:00,52,17.333333333333332
United Kingdom,17819.0,189.83999999999997,855.9999999999999,3704.8700000000003,529.2671428571429,7.0,2010-03-12 14:26:00,2011-10-06 10:59:00,572,81.71428571428571
United Kingdom,17827.0,114.24000000000001,919.8,1987.3300000000004,397.46600000000007,5.0,2010-10-12 10:18:00,2011-11-04 16:56:00,388,77.6
United Kingdom,17830.0,99.15,188.50000000000003,398.70000000000005,132.9,3.0,2011-02-24 10:15:00,2011-08-12 12:28:00,169,56.333333333333336
United Kingdom,17835.0,109.84,118.26,342.24,114.08,3.0,2011-07-12 11:48:00,2011-11-30 11:17:00,140,46.666666666666664
United Kingdom,17837.0,119.80000000000001,462.3299999999999,1541.23,192.65375,8.0,2011-05-10 15:18:00,2011-11-10 14:34:00,183,22.875
United Kingdom,17838.0,218.4,752.14,2720.8,544.1600000000001,5.0,2010-02-12 15:55:00,2011-11-13 11:20:00,638,127.6
United Kingdom,17841.0,1.45,974.0100000000001,39255.38,324.4246280991736,121.0,2010-01-12 14:41:00,2011-11-29 17:52:00,686,5.669421487603306
United Kingdom,17848.0,30.5,174.46,901.2000000000002,100.13333333333333,9.0,2010-12-16 18:38:00,2011-09-19 16:49:00,276,30.666666666666668
United Kingdom,17849.0,109.25,217.75,605.8000000000001,151.45000000000002,4.0,2011-03-21 12:13:00,2011-10-01 11:59:00,193,48.25
United Kingdom,17850.0,22.2,532.0100000000001,5391.209999999999,158.56500000000003,34.0,2010-01-12 08:26:00,2010-02-12 15:27:00,31,0.9117647058823529
United Kingdom,17854.0,111.75999999999999,199.5,311.26,155.63,2.0,2011-04-26 16:53:00,2011-07-06 16:21:00,70,35.0
United Kingdom,17856.0,74.7,585.1200000000001,1418.0300000000002,354.50750000000005,4.0,2011-03-03 11:40:00,2011-08-12 09:40:00,161,40.25
United Kingdom,17857.0,5.5,5424.0,26879.04,1168.6539130434783,23.0,2010-09-12 11:35:00,2011-11-22 15:22:00,436,18.956521739130434
United Kingdom,17858.0,79.6,1305.6000000000001,4820.36,438.21454545454543,11.0,2010-05-12 13:08:00,2011-10-17 12:33:00,522,47.45454545454545
United Kingdom,17861.0,5.2,701.9300000000002,2097.8800000000006,262.235,8.0,2011-01-24 11:34:00,2011-11-15 13:01:00,295,36.875
